text;Jenis
"TERA-F Tab 10's - Per Strip - Obat batuk pilek Deskripsi
Tera-F adalah obat untuk meredakan gejala flu, seperti demam, sakit kepala, hidung tersumbat, bersin-bersin, dan batuk berdahak.
Golongan Obat bebas terbatas
Kategori Obat flu Digunakan oleh Dewasa dan anak usia 6 tahun ke atas
Komposisi
Paracetamol 650 mg, guaifenesin 50 mg, phenylpropanolamine 15 mg, chlorpheniramine 2 mg
Indikasi
Untuk meringankan gejala flu seperi demam, sakit kepala, hidung tersumbat, dan bersin-bersin yang disertai batuk
Dosis Dewasa: 1 kaplet, 3 4 kali sehari.
Anak usia 6 12 tahun: 1 2 kaplet, 3 4 kali sehari
Cara Penggunaan Sebelum atau sesudah makan Kemasan
Strip @ 10 Kaplet
Manufaktur
Rama Emerald Multi Sukses
No. Registrasi
DTL9628908504A1";Analgesik, Antipiretik, Ekspektoran, Dekongestan
TERA F ISI 100 TAB - OBAT FLU | MERIANG| PILEK | PUSING TERA F ISI 100 TAB - OBAT FLU | MERIANG| PILEK | PUSING TERA F 10 TABLET mengandung zat aktif Paracetamol, Guaiphenesin, Phenylpropanolamine HCl, dan Chlorpheniramine maleat. Obat ini diguakan untuk mengatasi gejala influenza seperti demam, sakit kepala, bersin-bersin dan hidung tersumbat yang disertai batuk. Obat ini menyebabkan kantuk. Sebaiknya jangan mengendarai kendaraan bermotor dan menjalankan mesin ketika mengkonsumsi obat ini. Manfaat : Untuk meringankan gejala flu seperi demam, sakit kepala, hidung tersumbat, dan bersin-bersin yang disertai batuk. CATATAN : Demi menghindari / mengurangi dampak kerusakan pada kemasan produk, mohon untuk memasukkan packing dus dan bubble pada keranjang belanja untuk packing yang lebih aman. Kerusakan pada kemasan produk disebabkan oleh penanganan yang kurang baik pada proses pengiriman dipihak ekspedisi. Berikut Link packing dus dan bubble. WAJIB menggunakan EXTRA PACKING iyaaa..;Analgesik, Antipiretik, Ekspektoran, Dekongestan
"Tera F isi 10 Kaplet - Obat Batuk & Flu Deskripsi
TERA F 10 TABLET mengandung zat aktif Paracetamol, Guaiphenesin, Phenylpropanolamine HCl, dan Chlorpheniramine maleat. Obat ini diguakan untuk mengatasi gejala influenza seperti demam, sakit kepala, bersin-bersin dan hidung tersumbat yang disertai batuk. Obat ini menyebabkan kantuk. Sebaiknya jangan mengendarai kendaraan bermotor dan menjalankan mesin ketika mengkonsumsi obat ini
Indikasi Umum
Untuk meringankan gejala flu seperi demam, sakit kepala, hidung tersumbat, dan bersin-bersin yang disertai batuk
Komposisi
Acetaminophen 650 mg Glyceryl guaiacolate 50 mg Phenylpropanolamine HCL 15 mg Chlorpheniramine maleate 2 mg
Dosis
Dewasa dan anak>12 tahun : 3-4 kali sehari 1 kaplet
Aturan Pakai
Sesudah makan
Kemasan
Strip @10 Kaplet";Analgesik, Antipiretik, Ekspektoran, Dekongestan
"tera f box isi 100 kaplet Komposisi Setiap kaplet mengandung : Paracetamol 650 mg Glyceryl guaiacolate 50 mg Phenylpropanolamine HCL 15 mg Chlorpheniramine maleate 2 mg Kategori Batuk dan Flu Indikasi Umum Tera F dapat digunakan untuk meringankan gejala flu seperi demam, sakit kepala, hidung tersumbat, dan bersin-bersin yang disertai batuk Deskripsi Tera F kaplet mengandung zat aktif Paracetamol, Guaiphenesin, Phenylpropanolamine HCl, dan Chlorpheniramine maleat. Obat ini diguakan untuk mengatasi gejala influenza seperti demam, sakit kepala, bersin-bersin dan hidung tersumbat yang disertai batuk. Obat ini menyebabkan kantuk. Sebaiknya jangan mengendarai kendaraan bermotor dan menjalankan mesin ketika mengkonsumsi obat ini Paracetamol bekerja sebagai analgesik bekerja dengan meningkatkan ambang batas rasa sakit dan antipiretik diduga bekerja langsung pada pusat pengatur panas di hipotalamus. Phenylpropanolamine Hcl sebagai dekongestan bekerja melegakan nafas. Chlorpheniramine Maleate sebagai anti histamin bekerja mengurangi alergi. Glyceryl Guaiacolate (Guafenesin) memiliki aktifitas sebagai ekspektoran dengan meningkatkan volume dan mengurangi kekentalan sputum yang terdapat di trakhea dan bronkus. obat ini membuat batuk menjadi produktif dan memudahkan pengeluaran sputum. Dosis Dewasa dan anak gt;12 tahun : 3-4 kali sehari 1 kaplet Anak-anak 6 12 tahun : Sehari 3 kali 1/2 kaplet Aturan Pakai Tera F kaplet lebih baik dikonsumsi sesudah makan";Analgesik, Antipiretik, Ekspektoran, Dekongestan
"syrup obat batuk berdahak dan pilek pectorin 120 ml original 100%
free packing dus dan bubble
pectorin sirup 120 ml
exp lihat digambar 2/2 cara kerja obat :
bekerja sebagai antihistamin, ekspektoran dan dekongestan hidung.
indikasi :
untuk meringankan batuk berdahak dan pilek.
dosis :
dewasa :
sehari 3 - 4 x 15 ml ( 3 sendok takar )
anak 6 - 12 tahun :
sehari 3 - 4 x 7,5 ml ( 11 2 sendok takar )";Ekspektoran, Dekongestan
SILADEX DMP SYRUP 60 ML SILADEX DMP SYRUP 60 ML Siladex DMP sirup obat batuk tidak berdahak yang disertai alergi HARGA UNTUK PER BOTOL ISI 60 ML CATATAN: Demi menghindari / mengurangi dampak kerusakan pada kemasan produk, mohon untuk memasukkan packing dus dan bubble pada keranjang belanja untuk packing yang lebih aman. Kerusakan pada kemasan produk disebabkan oleh penanganan yang kurang baik pada proses pengiriman dipihak ekspedisi. Berikut Link packing dus dan bubble. WAJIB menggunakan EXTRA PACKING iyaaa..;Dekongestan
Alpara (box) - obat batuk, pilek, & demam ALPARA KAPLET merupakan obat batuk dan pereda flu dengan kandungan Paracetamol, Phenylpropanolamine HCl, Klorfeniramin Maleat, dan Dextromethorphan HBr. Dextromethorphan HBr sebagai antitusif yang bisa menekan refleks batuk. Paracetamol digunakan sebagai pereda demam dan sakit kepala. Phenylpropanolamine HCl digunakan untuk mengobati gejala hidung tersumbat. Klorpheniramine maleate bekerja sebagai antihistamin atau anti alergi sehingga obat ini digunakan untuk mengatasi gejala flu seperti demam, sakit kepala, hidung tersumbat, dan bersin-bersin yang disertai batuk.;Analgesik, Antipiretik, Dekongestan
syrup coredryl ekspektoran obat batuk expetoran exp 2025;Ekspektoran
suplemen kesehatan paratusin Paracetamol 500 ml guaifenesin 50 ml noscapine 10 ml phenylpropanolamine hci 10 ml chlorphenamine maleate 2 mltablet 20 amplop 1 strip 10 tablet Barang ready ya boss...silahkan Di order TERIMAKASIH;Analgesik, Antipiretik, Ekspektoran, Dekongestan
Stopcold Indikasi: Meringankan gejala flu seperti demam, sakit kepala, hidung tersumbat dan bersin yang disertai batuk Dosis: Dewasa = 1-3 kali sehari 1 tablet Berikan bersama makanan Komposisi: Paracetamol 500 mg, phenylpropanolamine HCl 20 mg, triprolidine HCl 2.5 mg, glyceryl guaiacolate 50 mg, vitamin C 50 mg, guaiafenesin 50 mg;Analgesik, Antipiretik, Ekspektoran, Dekongestan, Multivitamin
"Stop Cold 4 Tablet - Obat Batuk & Flu - Halodoc Deskripsi
STOP COLD merupakan obat dengan kandungan Paracetamol, Pseudoephedrine, Chlorpheniramine maleate, Guaifenesin. Obat ini dapat digunakan untuk meringankan gejala flu seperti demam, sakit kepala, hidung tersumbat dan bersin-bersin yang disertai batuk.
Indikasi Umum
Meringankan gejala flu yang disertai batuk
Komposisi
Paracetamol 500 mg, Pseudoephedrine Hcl 30 mg, Chlorpheniramine maleate 2 mg, Guaifenesin 50 mg
Dosis
Dewasa : 3 x sheri 1 tablet
Aturan Pakai
Sebelum atau sesudah makan
Produsen
Darya Varia Laboratoria
Nomor Izin Edar:
BPOM: DTL7204509116A1
Kemasan:
Dus, 100 Catch Cover @ 1 Strip @ 4 Tablet
Terdapat pembatasan quantity dalam pembelian produk ini. Maksimal pembelian 5 Strip Aturan Pakai
Sebelum atau sesudah makan Obat Bebas Terbatas (Biru)";Analgesik, Antipiretik, Ekspektoran, Dekongestan
STOP COLD | OBAT FLU |OBAT PILEK | OBAT DEMAM STOP COLD | OBAT FLU | 1 STRIP ISI 4 Komposisi: Paracetamol 500 mg, phenylpropanolamine HCl 20 mg, triprolidine HCl 2.5 mg, glyceryl guaiacolate 50 mg, vitamin C 50 mg, guaiafenesin 50 mg Indikasi: Meringankan gejala flu seperti demam, sakit kepala, hidung tersumbat dan bersin yang disertai batuk Dosis: Dewasa : 1-3 kali sehari 1 tablet Pemberian Obat: Setelah makan Kontra Indikasi: Gangguan fungsi hati, hipertensi, glaukoma, diabetes, gangguan jantung. Bayi baru lahir dan bayi prematur, gangguan ginjal Perhatian: Dapat mengganggu kemampuan mengendarai kendaraan bermotor/menjalankan mesin. Hamil dan laktasi Efek Samping: Mengantuk, pusing, insomnia, palpitasi APOTEK BOY JL RAYA MENUR 4A #stopcold #obatflu #apotekboy;Analgesik, Antipiretik, Ekspektoran, Dekongestan, Multivitamin
"SIRUP TRIAMINIC EKSPEKTORAN PILEK 60 ML RASA LEMON TRIAMINIC EKSPEKTORAN & PILEK SIRUP adalah obat yang mengandung Pseudoefedrin dan Guaifenesin, digunakan untuk meringankan gejala pilek seperti bersin-bersin dan hidung tersumbat serta batuk berdahak.
Dosis.
Anak 2-6 tahun : 3 x sehari 1/2 sendok takar (@2.5 ml). Anak 6-12 tahun : 3 x sehari 1 sendok takar (@5ml). Anak diatas 12 tahun : 3 x sehari 2 sendok takar (@10 ml).";Ekspektoran, Dekongestan
Sirup Batuk Coredryl Ekspektoran 100 ml Deskripsi COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk. Indikasi Umum Meredakan gejala batuk yang disebabkan oleh alergi Komposisi Per-5 mL : Diphenhydramine HCl 15 mg, glyceryl guaiacolate 75 mg, Menthol 2.5 mg Dosis Dewasa: 3 kali sehari 5ml. anak 6-12 tahun: 3 kali sehari 2,5ml Aturan Pakai Diminum sebelum atau sesudah makan Untuk informasi atau konsultasi bisa via chat;Ekspektoran
Siladex syrup Obat Batuk Dewasa - Biru Siladex Mucolytic Expectorant (Siladex Batuk Berdahak) - Hijau Penjelasan Singkat - Berkhasiat membantu meredakan batuk berdahak - Dapat mengencerkan dahak untuk mempermudah pengeluaran dahak - Tidak menyebabkan kantuk - Bebas dari gula dan Alkohol Siladex Cough Sirup Obat Batuk - Biru - Berkhasiat membantu meringankan batuk dan pilek - Dapat membantu meredakan batuk - Dapat membantu melegakan pernapasan akibat pilek - Dapat membantu meringankan alergi. Sliadex Mucolytic Expectorant merupakan obat batuk , merupakan obat batuk yang dapat anda pakai untuk meredakan batuk kering, batuk kering biasanya ada ras gatal-gatal Siladex tidak saja ampuh menekan batuk hingga ke pusatnya, tapi juga (tidak ada lendir);Ekspektoran, Dekongestan
"Siladex Mucolytic Expectorant 100ml/Siladex Hijau Batuk Berdahak - 60 ml Indikasi Umum Meredakan batuk berdahak dan mempermudah pengeluaran dahak. Deskripsi SILADEX MUCOLYTIC EKSPEKTORAN SIRUP 60 ML mengandung zat aktif Bromhexine dan Guaiphenesin. Obat ini digunakan sebagai agen mukolitik dan ekspektoran untuk meredakan batuk berdahak dan mempermudah pengeluaran dahak. Kategori Batuk dan Flu Komposisi Bromhexine HCl 10 mg dan Guaifenesin 50 mg. Dosis Dewasa dan anak-anak gt; 10 tahun: 3 kali sehari 1 sendok takar (@5ml). Anak-anak 5-10 tahun: 3 kali sehari 1/2 sendok takar (@2.5 mL). Aturan Pakai Dikonsumsi sesudah makan Kemasan Dus, Botol @ 100 ml Kontra Indikasi Hipersensitif terhadap Bromhexine HCl, Guaifenesin atau komponen lain dalam obat ini";Ekspektoran
"SILADEX MUCOLYTIC EKSPEKTORAN SIRUP 60 ML Indikasi Umum
Meredakan batuk berdahak dan mempermudah pengeluaran dahak.
Deskripsi
SILADEX MUCOLYTIC EKSPEKTORAN SIRUP 60 ML mengandung zat aktif Bromhexine dan Guaiphenesin. Obat ini digunakan sebagai agen mukolitik dan ekspektoran untuk meredakan batuk berdahak dan mempermudah pengeluaran dahak.
Kategori
Batuk dan Flu
Komposisi
Bromhexine HCl 10 mg dan Guaifenesin 50 mg.
Dosis
Dewasa dan anak-anak > 10 tahun: 3 kali sehari 1 sendok takar (@5ml). Anak-anak 5-10 tahun: 3 kali sehari 1/2 sendok takar (@2.5 mL).
Aturan Pakai
Dikonsumsi sesudah makan
Kemasan
Dus, Botol @ 60 ml
Kontra Indikasi
Hipersensitif terhadap Bromhexine HCl, Guaifenesin atau komponen lain dalam obat ini
Perhatian
Hati-hati digunakan pada penderita tukak lambung. Wanita hamil dan menyusui.
Segmentasi
Blue";Ekspektoran
"Siladex Mucolytic Ekspektoran Sirup 60 ml SILADEX MUCOLYTIC EKSPEKTORAN SIRUP 60 ML mengandung zat aktif Bromhexine dan Guaiphenesin. Obat ini digunakan untuk mengencerkan dahak sehingga mempermudah pengeluaran dahak. Dosis
Dewasa dan anak-anak lebih dari 10 tahun: 3 kali sehari 1 sendok takar (5 ml).
Anak-anak 5-10 tahun: 3 kali sehari 0.5 sendok takar (2.5 mL).
Aturan Pakai
Dikonsumsi sesudah makan";Ekspektoran
"SILADEX MUCOLYTIC EKSPECTORAN SIRUP 100 ML - 60ML Kategori Batuk dan Flu Deskripsi SILADEX MUCOLYTIC amp; EKSPEKTORA merupakan sirup obat yang mengandung Bromhexine HCI dan Guaifenesin. Obat ini digunakan untuk meredakan batuk berdahak dan mempermudah pengeluaran dahak. Guaifenesin bekerja sebagai ekspektoran yang mempermudah pengeluaran dahak. Bromhexin bekerja sebagai mukolitik yang memiliki efek menipiskan mukus (dahak) sehingga pengeluarannya dapat lebih mudah. Indikasi Umum Sebagai mukolitik dan ekspektoran untuk meredakan batuk berdahak dan mempermudah pengeluaran dahak. Komposisi Tiap sendok takar (5 ml) mengandung: Bromhexine HCI 10 mg Guaifenesin 50 mg Dosis Dewasa dan anak-anak diatas 10 tahun: 3 kali sehari 1 sendok takar (5 ml) Anak-anak 5-10 tahun: 3 kali sehari 0.5 sendok takar (2.5 ml) Aturan Pakai Sebelum atau sesudah makan Kontra Indikasi Pasien asma. Gangguan ginjal dan hati yang parah. Perhatian Tidak menyebabkan kantuk. Tanpa alkohol dan bebas gula sehingga aman bagi penderita diabetes. Efek Samping Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Mual, muntah, diare Segmentasi Blue Kemasan Dus, Botol Plastik @ 100 ml Manufaktur Konimex No. Registrasi BPOM: DTL9913018437A1";Ekspektoran
"Siladex Mucolytic & Expectorant Sirup 60ml - Batuk Berdahak Deskripsi
SILADEX MUCOLYTIC EKSPEKTORAN SIRUP 60 ML mengandung zat aktif Bromhexine dan Guaiphenesin. Obat ini digunakan sebagai agen mukolitik dan ekspektoran untuk meredakan batuk berdahak dan mempermudah pengeluaran dahak.
Indikasi Umum
Meredakan batuk berdahak dan mempermudah pengeluaran dahak.
Komposisi
Tiap 5 ml mengandung : Bromhexine HCl 10 mg dan Guaifenesin 50 mg.
Dosis
Dewasa dan anak-anak lebih dari 10 tahun: 3 kali sehari 1 sendok takar (5 ml). Anak-anak 5-10 tahun: 3 kali sehari 0.5 sendok takar (2.5 mL).
Aturan Pakai
Dikonsumsi sesudah makan
Kemasan
Dus, Botol @ 60 ml
Nomor Izin Edar:
DTL9913018437A1";Ekspektoran
"Siladex Mucolytic & Expectorant (Siladex Batuk Berdahak) - Obat Batuk Siladex Mucolytic & Expectorant adalah sirup obat batuk berdahak yang berkhasiat membantu meredakan batuk dan mempermudah pengeluaran dahak.
Cara Kerja Obat :
Mengencerkan sekret saluran pernapasan dengan jalan mengurangi atau menghilangkan serat-serat mukoprotein dan mukopolisakarida yang terdapat pada sputum/dahak sehingga lebih mudah dikeluarkan.
Khasiat :
Sebagai mukolitik dan ekspektoran untuk meredakan batuk berdahak dan mempermudah pengeluaran dahak
Kontra indikasi
Hipersensitif terhadap Bromhexine HCl, Guaifenesin atau komponen lain dalam obat ini.
Cara pakai :
Dewasa dan anak-anak diatas 10 tahun : 3 x sehari 1 sendok takar (5 ml)
Anak-anak 5 - 10 tahun : 3 x sehari 1/2 sendok takar (2.5 ml)
Komposisi :
Tiap sendok takar (5 ml) mengandung :
Bromhexine Hcl 10 mg
Guaifenesin 50 mg
Netto : 60 mL
Produksi : Pharmaceutical Laboratories
BPOM No : Reg. No. DTL 9913018437A1";Ekspektoran
Siladex ME sirup 60ml hijau Sejenis;Ekspektoran
"Siladex Hijau Mucolytic Ekspektorans Sirup Obat Batuk Berdahak 60 mL - 30ml Meredakan batuk berdahak dan mempermudah pengeluaran dahak. SILADEX MUCOLYTIC EKSPEKTORAN SIRUP 60 ML digunakan sebagai agen mukolitik dan ekspektoran untuk meredakan batuk berdahak dan mempermudah pengeluaran dahak. Dosis : - Dewasa dan anak-anak gt; 10 tahun: 3 kali sehari 1 sendok takar (@5ml). - Anak-anak 5-10 tahun: 3 kali sehari 1/2 sendok takar (@2.5 mL). Aturan Pakai : Dikonsumsi sesudah makan Kemasan : Dus, Botol @ 60 ml";Ekspektoran
SILADEX HIJAU 30 ML BATUK BERDAHAK meredakan batuk berdahak;Ekspektoran
"SILADEX COUGH & COLD 100 ML / SILADEX BIRU - OBAT BATUK & PILEX Deskripsi SILADEX COUGH amp; COLD 100 ML / SILADEX BIRU - OBAT BATUK & PILEX
EXP : 11-2026
Sirup obat batuk, tanpa alkohol dan bebas gula sehingga aman bagi penderita diabetes.
SILADEX Cough & Cold, untuk meredakan batuk tidak berdahak dan melegakan hidung tersumbat atau pilek yang menyertai flu. T
Tersedia pula :
SILADEX Mucolytic & Expectorant.
Komposisi :
Tiap sendok takar (5 ml) mengandung: Dextromethorphan HBr 7,5 mg Pseudoephedrine 15 mg Doxylamine Succinate 2 mg
Bebas gula dan bebas alkohol Dapat menyebabkan kantuk
Aturan pakai :
-. Dewasa dan anak-anak diatas 12 tahun: 3 x sehari 2 sendok takar (10 ml)
-. Anak-anak 6-12 tahun: 3 x sehari 1 sendok takar (5 ml)-
-. Anak-anak 4-6 tahun: 3 x sehari 1 2 sendok takar (2,5 ml)
Indikasi :
Untuk meringankan batuk & pilek
Cara penyimpanan :
Simpan pada suhu kamar (25 - 30 C)
Diproduki oleh :
PT. Konimex
BPOM No.DTL 8713002537A1";Ekspektoran, Dekongestan
"SILADEX BATUK BERDAHAK 60 ML SIRUP Deskripsi:
Sliadex Batuk Berdahak merupakan obat yang digunakan untuk mengencerkan dahak dan mengatasi batuk berdahak
Komposisi:
Tiap 5 mL sirup mengandung bromhexine HCl 10 mg dan guaifenesin 50 mg
Dosis:
Dewasa dan anak <12 tahun : 10 mL sirup, 3 kali sehari. Anak 6-12 tahun : 5 mL sirup, 3 kali sehari. Anak 2-6 tahun : 2,5 mL sirup, 3 kali sehari
Indikasi:
Digunakan untuk mengencerkan dahak dan mengatasi batuk berdahak
Perhatian Khusus:
Wanita hamil dan ibu menyusui
Kemasan:
Botol 60 mL sirup
NIE:
DTL1613018437A1
Golongan:
Obat Bebas Terbatas";Ekspektoran
sanadryl syrup 60 ml exp mar 26;Ekspektoran
"SANADRYL Sirup Varian - Obat Batuk Berdahak, Kering, Flu - UNGU 60 ML * Deskripsi
SANADRYL EXPECTORANT SIRUP mengandung Diphenhydramin HCl, Ammonium Chlorida, Kalium Sulfaguaiakolat, Natrium Sitrat, Menthol, digunakan untuk mengatasi batuk berdahak yang disebabkan oleh reaksi alergi. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER.
* Deskripsi
SANADRYL DMP SIRUP mengandung zat aktif Dextromethorphan HBr, Difenhidramin HCl, Ammonium Klorida, Natrium Sitrat dan menthol. Obat ini digunakan untuk mengatasi batuk tidak berdahak yang disebabkan karena alergi. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER.
Kategori
* Indikasi Umum
- Sanadryl Expectorant Meredakan Batuk Produktif/Berdahak Akibat Reaksi Alergi
- Sanadryl DMP Meredakan Batuk Kering, Gejala Alergi Dan Flu.
* Dosis
- Anak-anak 6-12 tahun : 5 ml, 3-4 kali sehari.
- Dewasa : 10 ml, 3-4 kali sehari.
Atau menurut petunjuk dokter.
* Kemasan
Dus, 1 Botol @ 60 ml & 120 ml";Ekspektoran
SANADRYL SIRUP 120 mL / SANADRYL EKSPEKTORAN / SANADRIL EXPECTORANT ( TOKOPAGIMALAM MENJUAL BERBAGAI OBAT UNTUK ANDA KONSUMSI BARANG ORIGINAL + EXPIRED LAMA di anjurkan utk membeli buble.. utk produk syrup.. jika pecah dlm pengiriman bukan tanggung jawab seller exp mar 27;Ekspektoran
"SANADRYL EXPETORAN SIRUP 120 ML Deskripsi:
Sanadryl merupakan obat yang digunakan untuk meredakan batuk produktif yang disebabkan reaksi alergi
Komposisi:
Tiap 5 mL sirup mengandung diphenhydramine HCl 12.5 mg, ammonium klorida 100 mg, K-guaiacolsulfonate 30 mg, Natrium citrate 50 mg, mentol 1 mg
Dosis:
Dewasa : 2 sendok teh (10 mL), 3-4 kali sehari. Anak-anak : 1 sendok teh (5 mL), 3-4 kali sehari
Indikasi:
Meredakan batuk produktif yang disebabkan reaksi alergi
Perhatian Khusus:
Penyakit hati, Asma, Glaukoma, MAOI, Hamil, Anak, Mempengaruhi kemampuan mengemudi/menjalankan mesin.
Kemasan:
Botol 120 mL sirup
NIE:
DTL7822209237A1
Golongan:
Obat Bebas Terbatas";Ekspektoran
